date, pm25, pm10, o3, no2, so2, co
2020/12/22, 61, 56, 12, 2, 9, 30
2020/12/23, 55, 55, 9, 1, 22, 31
2020/12/24, 50, 67, 8, 2, 14, 34
2020/12/25, 64, 60, 8, 2, 13, 34
2020/12/26, 62, 52, 8, 2, 7, 24
2020/12/27, 61, 36, 9, 2, 5, 11
2020/12/28, 49, 43, 8, 5, 7, 16
2020/12/29, 47, 50, 10, 2, 8, 15
2020/12/30, 50, 88, 10, 2, 17, 34
2020/12/31, 61, 76, 10, 2, 12, 33
2021/1/1, 62, 59, 10, 2, 13, 36
2021/1/2, 63, 49, 11, 2, 8, 28
2021/1/3, 60, 60, 10, 2, 16, 29
2021/1/4, 63, , , , , 
2020/7/2, 47, 90, 8, 2, 7, 2
2020/7/3, 167, 29, 16, 1, 6, 2
2020/7/4, 66, 67, 17, 1, 5, 2
2020/7/5, 99, 40, 16, 1, 7, 2
2020/7/6, 87, 109, 15, 1, 6, 2
2020/7/7, 68, 125, 16, 1, 6, 2
2020/7/8, 187, 44, 14, 1, 4, 4
2020/7/9, 93, 22, 17, 1, 3, 5
2020/7/10, 51, 31, 16, 1, 7, 13
2020/7/11, 27, 78, 17, 1, 4, 22
2020/7/12, 124, 27, 16, , 3, 7
2020/7/13, 51, 27, 13, 1, 3, 8
2020/7/14, 48, 54, 12, 1, 5, 11
2020/7/15, 54, 67, 14, 2, 5, 18
2020/7/16, 90, 42, 17, , 3, 8
2020/7/17, 69, 25, 16, 1, 3, 6
2020/7/18, 45, 23, 18, , 2, 5
2020/7/19, 31, 21, 18, , 3, 6
2020/7/20, 31, 20, 16, , 3, 7
2020/7/21, 39, 29, 15, 1, 3, 10
2020/7/22, 47, 40, 15, 1, 3, 12
2020/7/23, 79, 98, 16, 1, 5, 18
2020/7/24, 79, 93, 13, 1, 5, 24
2020/7/25, 157, 39, 15, 1, 3, 7
2020/7/26, 74, 22, 15, 1, 6, 13
2020/7/27, 30, 56, 14, 1, 4, 11
2020/7/28, 55, 59, 15, 1, 6, 12
2020/7/29, 65, 57, 13, 1, 3, 13
2020/7/30, 76, 79, 15, 1, 3, 25
2020/7/31, 133, 58, 13, 1, 4, 17
2020/8/1, 101, 77, 18, 1, 3, 18
2020/8/2, 122, 32, 16, , 3, 11
2020/8/3, 73, 19, 16, , 2, 8
2020/8/4, 31, 21, 15, 1, 3, 9
2020/8/5, 55, 30, 18, 1, 6, 13
2020/8/6, 38, 64, 14, 1, 6, 25
2020/8/7, 70, 68, 13, 1, 7, 15
2020/8/8, 75, 70, 14, 1, 7, 20
2020/8/9, 79, 65, 20, 1, 8, 36
2020/8/10, 93, 60, 16, 1, 5, 27
2020/8/11, 70, 68, 14, 1, 6, 19
2020/8/12, 68, 76, 14, 1, 8, 23
2020/8/13, 70, 132, 16, 1, 5, 17
2020/8/14, 64, 68, 16, 1, 9, 19
2020/8/15, 51, 64, 16, 1, 5, 16
2020/8/16, 78, 52, 16, 1, 9, 14
2020/8/17, 67, 70, 11, 1, 17, 15
2020/8/18, 71, 59, 14, 1, 14, 21
2020/8/19, 82, 70, 19, 1, 8, 12
2020/8/20, 77, 62, 16, 1, 6, 10
2020/8/21, 63, 67, 14, 1, 6, 15
2020/8/22, 60, 63, 23, 1, 5, 23
2020/8/23, 69, 41, 25, , 3, 8
2020/8/24, 62, 75, 19, , 2, 8
2020/8/25, 50, 36, 18, 1, 2, 8
2020/8/26, 38, 22, 18, 1, 2, 8
2020/8/27, 31, 24, 17, , 3, 10
2020/8/28, 46, 18, 18, , 2, 9
2020/8/29, 32, 33, 15, 1, 6, 17
2020/8/30, 35, 52, 16, 1, 7, 19
2020/8/31, 60, 73, 16, 1, 3, 21
2020/9/1, 84, 190, 15, 1, 3, 37
2020/9/2, 175, 71, 15, 1, 5, 21
2020/9/3, 142, 44, 16, 1, 8, 16
2020/9/4, 80, 120, 17, , 3, 11
2020/9/5, 68, 68, 20, , 3, 10
2020/9/6, 56, 43, 15, 1, 7, 14
2020/9/7, 62, 50, 19, , 5, 17
2020/9/8, 82, 38, 16, 1, 3, 13
2020/9/9, 81, 56, 16, 1, 2, 16
2020/9/10, 110, 34, 35, , 8, 12
2020/9/11, 51, 102, 28, 1, 8, 22
2020/9/12, 91, 100, 19, , 9, 27
2020/9/13, 94, 58, 19, , 7, 18
2020/9/14, 73, 72, 15, , 12, 29
2020/9/15, 86, 48, 15, , 5, 16
2020/9/16, 66, 37, 14, , 8, 14
2020/9/17, 56, 35, 17, , 13, 15
2020/9/18, 59, 49, 17, , 7, 13
2020/9/19, 65, 51, 17, , 7, 13
2020/9/20, 69, 55, 17, , 7, 10
2020/9/21, 69, 44, 17, , 6, 11
2020/9/22, 71, 56, 18, , 9, 15
2020/9/23, 75, 64, 17, , 7, 9
2020/9/24, 84, 60, 19, , 5, 9
2020/9/25, 80, 43, 20, , 3, 6
2020/9/26, 59, 36, 21, , 3, 8
2020/9/27, 59, 68, 18, , 7, 16
2020/9/28, 85, 334, 19, , 12, 13
2020/9/29, 74, 280, 20, , 4, 5
2020/9/30, 53, 48, 13, 1, 12, 18
2020/10/1, 58, 73, 13, 1, 14, 12
2020/4/2, 63, , 12, 1, 15, 32
2020/4/3, 66, , 12, 1, 10, 42
2020/4/4, 69, , 12, 1, 13, 38
2020/4/5, 66, , , , , 
2020/4/9, 94, 128, 18, 1, 5, 13
2020/4/10, 67, 65, 12, 1, 6, 27
2020/4/11, 95, 51, 12, 1, 15, 44
2020/4/12, 51, 56, 13, 1, 10, 44
2020/4/13, 53, 57, 12, 1, 10, 27
2020/4/14, 61, 63, 13, 1, 11, 27
2020/4/15, 70, 38, 10, 1, 9, 13
2020/4/16, 60, 25, 11, 1, 5, 10
2020/4/17, 43, 36, 6, 1, 7, 17
2020/4/18, 48, 39, 7, 1, 8, 24
2020/4/19, 41, 47, 10, 1, 8, 41
2020/4/20, 42, 60, 11, 1, 11, 25
2020/4/21, 59, 64, 10, 1, 8, 17
2020/4/22, 63, 68, 14, 1, 6, 37
2020/4/23, 71, 35, 13, 1, 4, 15
2020/4/24, 57, 21, 11, 1, 3, 14
2020/4/25, 48, 17, 10, 1, 2, 10
2020/4/26, 32, 24, 12, , 3, 14
2020/4/27, 55, 17, 11, 1, 2, 12
2020/4/28, 27, 35, 9, 1, 4, 18
2020/4/29, 53, 64, 11, 1, 9, 41
2020/4/30, 62, 61, 10, 1, 13, 30
2020/5/1, 71, 71, 10, 1, 30, 38
2020/5/2, 95, 81, 8, 1, 15, 56
2020/5/3, 92, 57, 7, 1, 10, 23
2020/5/5, 125, 40, 7, 1, 6, 17
2020/5/6, 60, 66, 9, 1, 9, 22
2020/5/7, 60, 72, 8, 1, 9, 21
2020/5/8, 79, 114, 12, 1, 6, 25
2020/5/9, 91, 30, 12, 1, 4, 11
2020/5/10, 61, 26, 15, , 7, 10
2020/5/11, 33, 64, 9, 1, 12, 47
2020/5/12, 75, 64, 11, 1, 10, 37
2020/5/13, 67, 61, 10, 1, 13, 28
2020/5/14, 83, 42, 10, 1, 13, 17
2020/5/15, 67, 21, 8, 1, 8, 18
2020/5/16, 53, 37, 6, 1, 10, 32
2020/5/18, 55, 46, 10, 1, 6, 23
2020/5/19, 71, 27, 11, 1, 5, 19
2020/5/20, 51, 76, 11, 1, 6, 26
2020/5/21, 62, 96, 10, 1, 7, 40
2020/5/22, 154, 84, 9, 1, 10, 44
2020/5/23, 134, 74, 10, 1, 10, 38
2020/5/24, 106, 53, 8, 1, 10, 25
2020/5/25, 73, 55, 6, 1, 10, 31
2020/5/26, 67, 60, 7, 2, 16, 17
2020/5/27, 69, 48, 8, 1, 12, 14
2020/5/28, 67, 71, 9, 1, 7, 11
2020/5/29, 61, 63, 13, 1, 9, 13
2020/5/30, 75, 59, 13, 1, 6, 13
2020/5/31, 69, 76, 10, 1, 7, 34
2020/6/1, 97, 73, 9, 2, 7, 36
2020/6/2, 131, 67, 7, 1, 6, 31
2020/6/3, 124, 71, 9, 1, 7, 19
2020/6/4, 81, 142, 10, 2, 10, 57
2020/6/5, 159, 128, 13, 2, 8, 54
2020/6/6, 166, 97, 10, 1, 7, 45
2020/6/7, 167, 51, 12, 1, 6, 22
2020/6/8, 98, 83, 15, 1, 4, 14
2020/6/9, 71, 79, 12, 2, 6, 42
2020/6/10, 126, 36, 13, 1, 3, 13
2020/6/11, 79, 21, 15, 1, 2, 5
2020/6/12, 40, 95, 14, 1, 8, 33
2020/6/13, 35, 94, 9, 1, 5, 32
2020/6/14, 146, 141, 14, 1, 7, 48
2020/6/15, 102, 151, 12, 1, 5, 33
2020/6/16, 180, 89, 13, 1, 2, 6
2020/6/17, 53, 32, 15, 1, 4, 8
2020/6/18, 34, 49, 23, 1, 4, 6
2020/6/19, 26, 94, 22, 1, 4, 2
2020/6/20, 33, 48, 23, 1, 6, 2
2020/6/21, 44, 146, 23, 1, 8, 2
2020/6/22, 148, 59, 24, , 5, 2
2020/6/23, 76, 40, 19, 1, 7, 2
2020/6/24, 79, 35, 18, 1, 6, 2
2020/6/25, 59, 53, 15, 1, 5, 2
2020/6/26, 83, 66, 12, 1, 6, 2
2020/6/27, 145, 44, 11, 1, 6, 2
2020/6/28, 101, , , , , 
2020/7/1, 35, 42, 28, 1, 4, 2
2020/1/2, 72, 44, 12, 1, 6, 8
2020/1/3, 56, 82, 10, 1, 9, 27
2020/1/4, 79, 108, 12, 1, 10, 48
2020/1/5, 102, 75, 13, 1, 7, 20
2020/1/6, 72, 57, 15, 1, 8, 13
2020/1/7, 50, 50, 15, 1, 6, 12
2020/1/8, 56, 25, 15, 1, 4, 8
2020/1/9, 37, 45, 16, 1, 9, 14
2020/1/10, 37, 79, 11, 1, 5, 17
2020/1/11, 64, 52, 11, 2, 4, 14
2020/1/12, 62, 46, 11, 2, 4, 12
2020/1/13, 60, 49, 9, 2, 5, 15
2020/1/14, 54, 65, 8, 2, 5, 22
2020/1/15, 55, 87, 8, 2, 4, 28
2020/1/16, 63, 90, 9, 2, 4, 14
2020/1/17, 70, 76, 11, 2, 4, 14
2020/1/18, 82, 76, 10, 2, 4, 13
2020/1/19, 85, 62, 11, 2, 3, 10
2020/1/20, 74, 50, 9, 2, 3, 10
2020/1/22, 66, 64, 14, 1, 4, 10
2020/1/23, 64, 40, 15, 1, 4, 10
2020/1/24, 43, 69, 11, 1, 10, 27
2020/1/25, 52, 70, 11, 1, 10, 17
2020/1/26, 63, 63, 27, 1, 6, 16
2020/1/27, 88, 74, 30, 1, 16, 15
2020/1/28, 67, 87, 13, 1, 14, 38
2020/1/29, 67, 66, 17, , 15, 10
2020/1/30, 70, 62, 19, 1, 11, 13
2020/1/31, 65, 66, 17, 1, 12, 19
2020/2/1, 77, 53, 17, 1, 10, 17
2020/2/2, 68, 54, 20, 1, 8, 9
2020/2/3, 53, 38, 17, 1, 5, 8
2020/2/4, 40, 47, 12, 1, 9, 16
2020/2/5, 39, 62, 12, 1, 19, 27
2020/2/6, 52, 56, 14, 1, 14, 23
2020/2/7, 61, 59, 15, 1, 10, 19
2020/2/8, 59, 64, 16, 1, 7, 12
2020/2/9, 64, 57, 13, 1, 7, 12
2020/2/10, 61, 52, 12, 1, 7, 18
2020/2/11, 57, 61, 12, 1, 6, 17
2020/2/12, 56, 98, 11, 1, 17, 38
2020/2/13, 64, 89, 12, 1, 18, 27
2020/2/14, 67, 70, 12, 1, 17, 26
2020/2/15, 73, 55, 10, , 13, 18
2020/2/16, 68, 39, 9, 1, 8, 16
2020/2/17, 54, 41, 10, 1, 12, 14
2020/2/18, 36, 63, 12, 1, 12, 19
2020/2/19, 55, 77, 12, 1, 10, 19
2020/2/20, 62, 69, 15, 1, 8, 11
2020/2/21, 67, 52, 16, , 4, 11
2020/2/22, 59, 46, 14, 1, 4, 11
2020/2/23, 56, 44, 13, 1, 4, 12
2020/2/24, 56, 60, 11, 1, 15, 23
2020/2/25, 58, 60, 10, 1, 10, 16
2020/2/26, 61, 69, 12, 1, 8, 11
2020/2/27, 67, 61, 15, 1, 6, 11
2020/2/28, 66, 67, 9, 1, 6, 41
2020/2/29, 66, 59, 17, 1, 5, 26
2020/3/1, 62, 33, 15, , 4, 11
2020/3/2, 45, 29, 11, 1, 4, 15
2020/3/3, 39, 41, 10, 1, 6, 19
2020/3/4, 50, 60, 10, 1, 12, 35
2020/3/5, 57, 61, 11, 1, 7, 24
2020/3/6, 57, 68, 10, 1, 10, 26
2020/3/7, 85, 60, 14, 1, 12, 21
2020/3/8, 68, 55, 12, 1, 10, 28
2020/3/10, 76, 56, 9, , 11, 42
2020/3/11, 68, 47, 9, 1, 15, 18
2020/3/12, 48, 37, 8, 1, 10, 7
2020/3/13, 35, 34, 9, 1, 9, 10
2020/3/14, 30, 63, 11, 1, 14, 40
2020/3/15, 52, 59, 12, 1, 19, 29
2020/3/16, 63, 62, 10, 1, 18, 35
2020/3/17, 65, 60, 7, 1, 25, 45
2020/3/18, 62, 56, 10, 1, 27, 35
2020/3/19, 58, 58, 12, 1, 18, 23
2020/3/20, 60, 74, 14, 1, 14, 19
2020/3/21, 66, 46, 18, 1, 8, 11
2020/3/22, 47, 31, 17, , 6, 6
2020/3/23, 36, 49, 16, 1, 4, 9
2020/3/24, 31, 16, 10, 1, 7, 12
2020/3/25, 22, , 8, 1, 8, 20
2020/3/26, 49, , 9, 1, 6, 22
2020/3/27, 54, , 10, 1, 7, 12
2020/3/28, 49, , 8, 1, 11, 24
2020/3/29, 54, , 8, 1, 9, 20
2020/3/30, 55, , , , , 
2019/10/2, 49, 33, 17, 2, 9, 26
2019/10/3, 62, 44, 16, 2, 11, 15
2019/10/4, 54, 54, 17, 3, 13, 24
2019/10/5, 60, 48, 17, 2, 12, 21
2019/10/6, 63, 28, 15, 2, 4, 13
2019/10/7, 46, 40, 13, 2, 11, 34
2019/10/8, 39, 54, 12, 3, 7, 17
2019/10/9, 56, 61, 11, 3, 6, 15
2019/10/10, 60, 60, 8, 3, 5, 19
2019/10/11, 62, 72, 10, 4, 6, 19
2019/10/12, 71, 57, 12, 2, 7, 17
2019/10/13, 61, 57, 13, 2, 7, 15
2019/10/14, 54, 87, 13, 2, 4, 14
2019/10/15, 68, 54, 13, 2, 4, 12
2019/10/16, 55, 54, 12, 3, 12, 15
2019/10/17, 60, 62, 14, 3, 15, 20
2019/10/18, 68, 58, 13, 3, 8, 18
2019/10/19, 65, 52, 15, 2, 4, 15
2019/10/20, 61, 42, 16, 1, 4, 12
2019/10/21, 64, 45, 14, 1, 5, 20
2019/10/22, 33, 55, 13, 2, 10, 18
2019/10/23, 61, 57, 12, 2, 8, 19
2019/10/24, 66, 49, 13, 2, 12, 18
2019/10/25, 57, 41, 10, 2, 7, 18
2019/10/26, 44, 27, 8, 2, 4, 15
2019/10/27, 43, 23, 13, 1, 4, 15
2019/10/28, 29, 61, 13, 2, 4, 16
2019/10/29, 60, 43, 14, 2, 3, 12
2019/10/30, 52, 45, 14, 2, 9, 17
2019/10/31, 54, 41, 13, 2, 4, 20
2019/11/1, 53, 46, 14, 2, 3, 15
2019/11/2, 72, 65, 12, 2, 11, 39
2019/11/3, 51, 57, 13, 2, 12, 20
2019/11/4, 57, 53, 14, 2, 15, 19
2019/11/5, 65, 74, 12, 2, 13, 25
2019/11/6, 64, 64, 13, 2, 6, 25
2019/11/7, 67, 64, 12, 2, 6, 28
2019/11/8, 64, 74, 13, 2, 8, 29
2019/11/9, 68, 73, 14, 2, 6, 33
2019/11/10, 76, 65, 11, 2, 5, 29
2019/11/11, 69, 53, 12, 2, 6, 29
2019/11/12, 61, 44, 10, 1, 4, 16
2019/11/13, 58, 50, 9, 2, 8, 24
2019/11/14, 54, 51, 6, 2, 15, 17
2019/11/15, 61, 38, 5, 2, 12, 14
2019/11/16, 53, 30, 12, 2, 6, 11
2019/11/17, 47, 39, 11, 2, 8, 13
2019/11/18, 45, 76, 12, 2, 9, 19
2019/11/19, 76, 70, 10, 2, 10, 14
2019/11/20, 82, 60, 11, 2, 10, 39
2019/11/21, 58, 59, 17, 2, 12, 33
2019/11/22, 59, 67, 25, 2, 7, 11
2019/11/23, 71, 50, 26, 2, 4, 7
2019/11/24, 58, 33, 25, 1, 4, 7
2019/11/25, 49, 47, 26, 2, 13, 10
2019/11/26, 44, 68, 18, 2, 17, 25
2019/11/27, 53, 88, 15, 2, 17, 38
2019/11/28, 63, 64, 16, 2, 8, 15
2019/11/29, 63, 41, 15, 2, 12, 9
2019/11/30, 37, 67, 14, 2, 12, 33
2019/12/1, 60, 61, 14, 2, 7, 15
2019/12/2, 59, 85, 13, 2, 13, 53
2019/12/3, 63, 126, 13, 2, 8, 35
2019/12/4, 70, 88, 13, 2, 12, 42
2019/12/5, 69, 74, 13, 2, 9, 23
2019/12/6, 65, 74, 13, 2, 16, 30
2019/12/7, 65, 60, 14, 2, 10, 16
2019/12/8, 64, 54, 14, 2, 5, 12
2019/12/9, 57, 45, 12, 1, 6, 11
2019/12/10, 55, 43, 12, 2, 6, 13
2019/12/11, 47, 58, 13, 2, 10, 26
2019/12/12, 49, 76, 15, 2, 13, 17
2019/12/13, 62, 63, 13, 2, 10, 14
2019/12/14, 67, 72, 13, 2, 19, 21
2019/12/15, 47, 90, 13, 2, 15, 34
2019/12/16, 71, 96, 12, 2, 18, 43
2019/12/17, 67, 76, 12, 2, 8, 13
2019/12/18, 60, 53, 9, 2, 6, 15
2019/12/19, 54, 61, 13, 2, 10, 22
2019/12/20, 48, 77, 13, 2, 14, 16
2019/12/21, 67, 77, 13, 2, 15, 34
2019/12/22, 65, 67, 12, 2, 13, 32
2019/12/23, 60, 60, 9, 2, 13, 14
2019/12/24, 59, 58, 12, 2, 16, 25
2019/12/25, 49, 67, 14, 1, 18, 20
2019/12/26, 57, 60, 12, 1, 12, 16
2019/12/27, 58, 51, 13, 2, 7, 16
2019/12/28, 55, 57, 11, 2, 8, 14
2019/12/29, 49, 62, 14, 1, 14, 21
2019/12/30, 60, , , , , 
2019/7/2, 103, , , , , 
2019/7/18, 41, 57, 16, 5, 6, 17
2019/7/19, 68, 89, 15, 5, 4, 28
2019/7/20, 136, 38, 20, 2, 3, 13
2019/7/21, 71, 25, 24, 2, 3, 12
2019/7/22, 23, 55, 15, 5, 4, 20
2019/7/23, 69, 101, 15, 6, 10, 24
2019/7/24, 96, 95, 12, 4, 6, 20
2019/7/25, 156, 55, 18, 3, 5, 12
2019/7/26, 89, 57, 20, 4, 7, 31
2019/7/27, 75, 173, 21, 4, 5, 22
2019/7/28, 137, 39, 26, 2, 4, 10
2019/7/29, 71, 20, 22, 3, 4, 10
2019/7/30, 47, 20, 18, 3, 4, 10
2019/7/31, 56, 46, 21, 4, 9, 13
2019/8/1, 45, 53, 20, 4, 8, 22
2019/8/2, 67, 68, 17, 5, 8, 14
2019/8/3, 73, 60, 15, 4, 7, 14
2019/8/4, 74, 87, 17, 4, 6, 34
2019/8/5, 80, 86, 18, 4, 4, 22
2019/8/6, 151, 45, 21, 4, 12, 14
2019/8/7, 57, 56, 19, 4, 6, 17
2019/8/8, 69, 45, 18, 4, 9, 17
2019/8/9, 56, 54, 18, 5, 11, 18
2019/8/10, 65, 62, 20, 4, 5, 20
2019/8/11, 88, 34, 22, 2, 4, 11
2019/8/12, 64, 54, 16, 4, 4, 18
2019/8/13, 65, 72, 19, 4, 4, 13
2019/8/14, 78, 60, 19, 4, 3, 15
2019/8/15, 90, 39, 24, 2, 3, 12
2019/8/16, 62, 38, 20, 3, 3, 13
2019/8/17, 67, 27, 21, 2, 2, 12
2019/8/18, 44, 50, 21, 3, 3, 17
2019/8/19, 77, 57, 17, 4, 3, 21
2019/8/20, 82, 55, 15, 4, 3, 15
2019/8/21, 78, 50, 15, 5, 3, 18
2019/8/22, 79, 71, 16, 4, 4, 19
2019/8/23, 76, 82, 13, 5, 4, 26
2019/8/24, 106, 56, 17, 4, 3, 16
2019/8/25, 89, 45, 18, 3, 3, 15
2019/8/26, 60, 37, 18, 3, 3, 12
2019/8/27, 49, 50, 16, 4, 3, 15
2019/8/28, 62, 37, 16, 3, 3, 26
2019/8/29, 53, 101, 19, 4, 10, 31
2019/8/30, 69, 65, 18, 4, 5, 26
2019/8/31, 80, 60, 18, 4, 10, 16
2019/9/1, 68, 59, 18, 3, 5, 23
2019/9/2, 67, 68, 18, 4, 9, 20
2019/9/3, 69, 66, 20, 4, 6, 21
2019/9/4, 73, 75, 21, 4, 2, 16
2019/9/5, 91, 51, 22, 3, 1, 12
2019/9/6, 67, 53, 16, 4, 1, 17
2019/9/7, 79, 30, 21, 3, 1, 13
2019/9/8, 56, 15, 21, 1, 1, 11
2019/9/9, 42, 22, 21, 2, 2, 12
2019/9/10, 32, 32, 16, 3, 4, 19
2019/9/11, 55, 53, 17, 4, 5, 20
2019/9/12, 63, 77, 16, 3, 9, 24
2019/9/13, 116, 56, 15, 3, 8, 16
2019/9/14, 69, 36, 18, 2, 5, 14
2019/9/15, 56, 42, 20, 1, 17, 25
2019/9/16, 41, 73, 18, 3, 5, 16
2019/9/17, 76, 62, 17, 3, 15, 15
2019/9/18, 66, 49, 19, 2, 11, 16
2019/9/19, 64, 64, 19, 2, 18, 32
2019/9/20, 63, 57, 18, 2, 10, 46
2019/9/21, 65, 60, 18, 2, 9, 29
2019/9/22, 62, 56, 17, 3, 12, 16
2019/9/23, 60, 64, 21, 2, 9, 25
2019/9/24, 65, 60, 26, 3, 6, 13
2019/9/25, 65, 51, 29, 3, 7, 14
2019/9/26, 61, 36, 32, 2, 4, 11
2019/9/27, 60, 26, 34, 2, 3, 11
2019/9/28, 37, 26, 21, 2, 4, 11
2019/9/29, 44, 18, 21, 1, 5, 12
2019/9/30, 27, 23, 20, 2, 6, 13
2019/10/1, 33, 29, 17, 3, 4, 17
2019/4/2, 57, 61, 12, 1, 11, 13
2019/4/3, 63, 67, 15, 2, 4, 13
2019/4/4, 59, 62, 14, 2, 5, 13
2019/4/5, 55, 62, 12, 3, 9, 13
2019/4/6, 57, 61, 15, 2, 9, 13
2019/4/7, 66, 49, 12, 2, 7, 12
2019/4/9, 48, 50, 9, 2, 8, 22
2019/4/10, 50, 49, 12, 1, 8, 42
2019/4/11, 58, 51, 11, 1, 8, 29
2019/4/12, 61, 54, 12, 2, 4, 17
2019/4/13, 70, 41, 16, 1, 8, 14
2019/4/14, 54, 74, 15, 1, 12, 29
2019/4/15, 105, 62, 12, 2, 8, 23
2019/4/16, 71, 55, 12, 2, 9, 18
2019/4/17, 73, 62, 9, 2, 6, 15
2019/4/18, 71, 56, 4, 2, 4, 18
2019/4/19, 77, , , , , 
2019/4/23, 77, 55, 15, 2, 4, 10
2019/4/24, 94, 63, 22, 2, 3, 13
2019/4/25, 103, 67, 24, 3, 4, 12
2019/4/26, 99, 89, 19, 4, 4, 18
2019/4/27, 148, 60, 19, 2, 4, 25
2019/4/28, 110, 37, 18, , 3, 19
2019/4/29, 68, 56, 18, 2, 5, 12
2019/4/30, 48, 79, 17, 3, 11, 41
2019/5/1, 63, 66, 16, 2, 5, 19
2019/5/2, 78, 31, 15, , 2, 8
2019/5/3, 45, 11, 20, 1, 2, 9
2019/5/4, 19, 14, 17, , 2, 9
2019/5/5, 27, 35, 15, 1, 5, 16
2019/5/6, 47, 65, 8, 2, 4, 13
2019/5/7, 55, 59, 5, 2, 4, 12
2019/5/8, 60, 46, 9, 2, 3, 10
2019/5/9, 69, 57, 12, 3, 3, 14
2019/5/10, 73, 61, 12, 2, 4, 15
2019/5/11, 90, 121, 8, 3, 4, 32
2019/5/12, 147, 44, 9, 2, 5, 15
2019/5/13, 80, 67, 9, 2, 6, 13
2019/5/14, 59, 118, 10, 4, 5, 20
2019/5/15, 93, 138, 20, 3, 3, 18
2019/5/16, 144, 55, 22, 1, 2, 10
2019/5/17, 85, 41, 16, 1, 2, 12
2019/5/18, 41, 81, 14, 2, 3, 21
2019/5/19, 84, 60, 15, 1, 8, 32
2019/5/20, 74, 71, 11, 3, 5, 20
2019/5/21, 65, 84, 11, 2, 3, 24
2019/5/22, 138, 84, 11, 2, 4, 21
2019/5/23, 75, 98, 8, 3, 3, 22
2019/5/24, 150, 109, 7, 4, 3, 22
2019/5/25, 160, 86, 13, 3, 3, 21
2019/5/26, 157, 56, 14, 1, 2, 14
2019/5/27, 132, 30, 12, 4, 1, 13
2019/5/28, 63, 75, 12, 4, 2, 23
2019/5/29, 124, 35, 15, 2, 2, 12
2019/5/30, 74, 30, 16, 2, 1, 10
2019/5/31, 44, 28, 19, 1, 2, 10
2019/6/1, 35, 30, 18, 1, 2, 10
2019/6/2, 28, 75, 12, 4, 2, 23
2019/6/4, 113, 27, 13, 2, 1, 12
2019/6/5, 70, 19, 17, 1, 2, 11
2019/6/6, 32, 52, 19, 3, 2, 15
2019/6/7, 32, 126, 12, 4, 3, 28
2019/6/8, 159, 82, 13, 4, 3, 22
2019/6/9, 127, 41, 15, 3, 2, 15
2019/6/10, 68, 68, 11, 4, 2, 19
2019/6/11, 128, 52, 17, 4, 2, 14
2019/6/12, 73, 30, 22, 2, 2, 12
2019/6/13, 60, 33, 23, 4, 2, 17
2019/6/14, 49, 28, 19, 3, 2, 13
2019/6/15, 60, 54, 15, 4, 2, 19
2019/6/16, 77, 103, 19, 4, 2, 25
2019/6/17, 153, 144, 13, 5, 3, 32
2019/6/18, 170, 84, 13, 5, 2, 19
2019/6/19, 151, 104, 16, 4, 2, 15
2019/6/20, 83, 109, 14, 4, 2, 18
2019/6/21, 106, 70, 19, 4, 2, 17
2019/6/22, 76, 101, 16, 4, 3, 25
2019/6/23, 150, 56, 17, 4, 3, 13
2019/6/24, 60, 62, 22, 3, 7, 42
2019/6/25, 68, 110, 23, 4, 2, 28
2019/6/26, 151, 28, 24, 1, 2, 12
2019/6/27, 56, 17, 23, 3, 2, 14
2019/6/28, 26, 22, 21, 4, 2, 15
2019/6/29, 46, 36, 20, 2, 3, 24
2019/6/30, 49, 79, 17, 3, 2, 25
2019/7/1, 122, 58, 15, 3, 2, 20
2019/1/2, 71, 90, 8, 1, 9, 44
2019/1/3, 65, 85, 8, 1, 3, 23
2019/1/4, 63, 65, 5, 1, 3, 7
2019/1/5, 65, 51, 7, 1, 3, 6
2019/1/6, 60, 35, 7, 1, 2, 7
2019/1/7, 49, 42, 6, 1, 7, 11
2019/1/8, 52, 26, 6, , 2, 5
2019/1/9, 30, 36, 8, 1, 11, 12
2019/1/10, 30, 49, 10, 1, 7, 10
2019/1/11, 62, 51, 6, 1, 11, 8
2019/1/12, 59, 47, 5, 1, 7, 8
2019/1/13, 59, 40, 4, 1, 5, 7
2019/1/14, 57, 52, 6, 1, 8, 9
2019/1/15, 60, 58, 6, 1, 6, 9
2019/1/16, 54, 81, 7, 1, 13, 47
2019/1/17, 69, 73, 6, 1, 7, 13
2019/1/18, 63, 64, 4, 3, 9, 11
2019/1/19, 70, 54, 11, , 3, 6
2019/1/20, 68, 48, 8, , 5, 10
2019/1/21, 54, 73, 7, 1, 18, 26
2019/1/22, 75, 83, 9, 1, 11, 34
2019/1/23, 76, 67, 8, 1, 7, 18
2019/1/24, 71, 57, 8, 2, 7, 15
2019/1/25, 72, 63, 7, 1, 7, 28
2019/1/26, 67, 72, 8, 1, 12, 20
2019/1/27, 65, 81, 10, , 20, 48
2019/1/28, 83, 77, 7, 1, 10, 30
2019/1/29, 70, 57, 4, 1, 6, 14
2019/1/30, 67, 61, 6, 1, 6, 18
2019/1/31, 59, 75, 7, 1, 10, 25
2019/2/1, 78, 71, 5, 1, 6, 14
2019/2/2, 75, 60, 9, 1, 4, 11
2019/2/3, 72, 29, 7, , 1, 7
2019/2/4, 48, 21, 5, , , 7
2019/2/5, 30, 43, 4, 1, 2, 15
2019/2/6, 38, 74, 3, 1, 3, 32
