date, pm25, pm10, o3, no2, so2, co
2018/10/9, 13, 14, 22, 6, , 5
2018/10/10, 10, 20, 24, 6, 4, 11
2018/10/11, 16, 33, 21, 9, 2, 10
2018/10/12, 42, 35, 16, 8, 1, 7
2018/10/13, 29, 35, 26, 7, 1, 7
2018/10/14, 48, 30, 23, 8, 1, 7
2018/10/15, 43, 20, 19, 4, 1, 5
2018/10/16, 15, 23, 15, 5, 1, 7
2018/10/17, 10, 12, 17, 4, 1, 6
2018/10/18, 5, 15, 19, 7, 4, 18
2018/10/19, 11, 23, 19, 5, 1, 8
2018/10/20, 13, 19, 20, 3, 1, 5
2018/10/21, 9, 15, 19, 3, 1, 5
2018/10/22, 6, 38, 21, 5, 1, 6
2018/10/23, 9, 66, 16, 12, 3, 8
2018/10/24, 48, 30, 20, 4, 1, 6
2018/10/25, 33, 21, 20, 6, 4, 10
2018/10/26, 15, 24, 24, 16, 1, 14
2018/10/27, 12, 23, 21, 4, 1, 3
2018/10/28, 12, 16, 17, 3, 1, 3
2018/10/29, 14, 7, 9, 3, 1, 3
2018/10/30, 6, 9, 18, 4, 3, 11
2018/10/31, 8, 13, 17, 3, 1, 4
2018/11/1, 12, 14, 11, 4, 1, 3
2018/11/2, 12, 11, 13, 2, 1, 4
2018/11/3, 10, 16, 14, 2, 1, 4
2018/11/4, 16, 10, 17, 3, 1, 3
2018/11/5, 7, 20, 18, 4, 1, 3
2018/11/6, 6, 28, 24, 7, 3, 7
2018/11/7, 8, 58, 26, 11, 2, 5
2018/11/8, 31, 49, 24, 9, 1, 3
2018/11/9, 38, 43, 17, 7, 1, 2
2018/11/10, 23, 21, 10, 5, 1, 3
2018/11/11, 12, 10, 14, 5, 1, 4
2018/11/12, 9, 19, 13, 6, 2, 3
2018/11/13, 6, 18, 15, 6, 1, 3
2018/11/14, 10, 17, 18, 6, 1, 3
2018/11/15, 12, 19, 18, 5, 1, 2
2018/11/16, 8, 21, 18, 5, 4, 5
2018/11/17, 8, 11, 18, 4, 1, 2
2018/11/18, 5, 11, 21, 5, 1, 2
2018/11/19, 5, 23, 21, 7, 1, 3
2018/11/20, 10, 28, 23, 5, 1, 2
2018/11/21, 11, 22, 20, 3, 5, 12
2018/11/22, 10, 35, 14, 4, 1, 2
2018/11/23, 5, 40, 15, 3, 1, 2
2018/11/24, 8, , , , , 
2018/11/27, 18, 32, 21, 8, 1, 2
2018/11/28, 18, 47, 21, 9, 1, 3
2018/11/29, 26, 57, 26, 7, 4, 7
2018/11/30, 32, 49, 15, 6, 1, 3
2018/12/1, 26, 47, 22, 7, 1, 3
2018/12/2, 25, 38, 18, 7, 2, 3
2018/12/3, 28, 37, 13, 4, 1, 2
2018/12/4, 24, 54, 11, 5, 1, 3
2018/12/5, 23, 77, 26, 9, 5, 6
2018/12/6, 32, 76, 26, 9, 2, 7
2018/12/7, 56, 48, 16, 5, 1, 3
2018/12/8, 33, 30, 14, 3, 1, 3
2018/12/9, 9, 16, 18, 3, 1, 3
2018/12/11, 5, 34, 15, 4, 1, 3
2018/12/12, 8, 41, 28, 4, 3, 10
2018/12/13, 12, 40, 13, 3, 1, 2
2018/12/14, 17, 39, 19, 5, 1, 2
2018/12/15, 13, 31, 20, 5, 1, 3
2018/12/16, 14, 22, 19, 5, 1, 4
2018/12/17, 21, 35, 19, 5, 1, 4
2018/12/18, 15, 45, 25, 5, 1, 3
2018/12/19, 32, 45, 23, 5, 1, 3
2018/12/20, 40, 37, 19, 5, 1, 3
2018/12/21, 28, 48, 29, 7, 5, 8
2018/12/22, 39, 34, 16, 4, 1, 3
2018/12/23, 34, 27, 25, 5, 1, 3
2018/12/24, 35, 30, 25, 4, 1, 3
2018/12/25, 28, 28, 20, 5, 1, 4
2018/12/26, 33, 30, 13, 3, 1, 3
2018/12/27, 26, 32, 21, 3, 1, 3
2018/12/28, 13, 40, 34, 5, 5, 8
2018/12/29, 24, 32, 13, 4, 1, 3
2018/12/30, 19, 22, 16, 4, 1, 3
2018/12/31, 10, , , , , 
2018/7/2, 65, 34, 15, 21, 2, 16
2018/7/3, 59, 39, 20, 21, 12, 15
2018/7/4, 96, 11, 29, 21, 6, 10
2018/7/5, 23, 9, 15, 21, 2, 9
2018/7/6, 16, 9, 17, 23, 2, 7
2018/7/7, 11, 17, 18, 17, 2, 14
2018/7/8, 21, 18, 16, 21, 2, 18
2018/7/9, 34, 45, 18, 30, 8, 18
2018/7/10, 60, 55, 4, 23, 6, 16
2018/7/11, 136, 56, 15, 33, 7, 18
2018/7/12, 89, 77, 5, 39, 10, 24
2018/7/13, 154, 73, 9, 39, 10, 26
2018/7/14, 159, 55, 15, 25, 6, 19
2018/7/15, 112, 40, 11, 19, 4, 10
2018/7/16, 79, 46, 9, 20, 3, 16
2018/7/17, 91, 41, 75, 17, 12, 17
2018/7/18, 79, 57, 11, 18, 5, 26
2018/7/19, 128, 41, 25, 29, 6, 16
2018/7/20, 92, 85, 13, 36, 6, 33
2018/7/21, 122, 101, 13, 32, 4, 31
2018/7/22, 187, 39, 20, 20, 3, 16
2018/7/23, 107, 29, 18, 34, 4, 19
2018/7/24, 44, 54, 13, 40, 5, 25
2018/7/25, 79, 76, 11, 40, 5, 26
2018/7/26, 127, 77, 10, 45, 5, 21
2018/7/27, 164, 61, 25, 23, 7, 19
2018/7/28, 146, 90, 16, 28, 4, 54
2018/7/29, 128, 115, 22, 25, 4, 48
2018/7/30, 182, 75, 14, 33, 4, 28
2018/7/31, 166, 54, 18, 46, 15, 21
2018/8/1, 94, 62, 9, 46, 23, 20
2018/8/2, 98, 56, 14, 32, 9, 12
2018/8/3, 108, 51, 20, 37, 18, 15
2018/8/4, 84, 54, 11, 37, 10, 25
2018/8/5, 111, 52, 13, 36, 10, 24
2018/8/6, 105, 59, 9, 63, 9, 19
2018/8/7, 131, 36, 31, 56, 9, 14
2018/8/8, 55, 37, 19, 77, 3, 19
2018/8/9, 74, 59, 15, 42, 4, 26
2018/8/10, 87, 69, 17, 40, 5, 35
2018/8/11, 147, 65, 25, 34, 4, 27
2018/8/12, 136, 113, 26, 25, 3, 30
2018/8/13, 171, 38, 22, 22, 2, 10
2018/8/14, 84, 29, 20, 37, 3, 17
2018/8/15, 57, 39, 32, 34, 6, 24
2018/8/16, 68, 54, 24, 43, 4, 23
2018/8/17, 86, 62, 10, 43, 3, 17
2018/8/18, 126, 40, 24, 28, 3, 7
2018/8/19, 82, 18, 25, 22, 4, 11
2018/8/20, 23, 41, 22, 36, 3, 14
2018/8/21, 47, 64, 35, 41, 6, 22
2018/8/22, 89, 43, 18, 38, 3, 12
2018/8/23, 78, 14, 21, 14, 2, 8
2018/8/24, 25, 26, 21, 11, 1, 18
2018/8/25, 43, 26, 22, 8, 1, 11
2018/8/26, 63, 20, 17, 6, 2, 12
2018/8/27, 25, 37, 16, 10, 3, 18
2018/8/28, 67, 38, 24, 9, 4, 14
2018/8/29, 61, 56, 12, 14, 2, 16
2018/8/30, 83, 57, 16, 13, 2, 13
2018/8/31, 98, 53, 14, 12, 2, 12
2018/9/1, 118, 34, 18, 10, 2, 12
2018/9/2, 85, 44, 22, 10, 2, 15
2018/9/3, 75, 29, 20, 11, 2, 8
2018/9/4, 62, 87, 29, 12, 5, 18
2018/9/5, 50, 44, 18, 12, 2, 8
2018/9/6, 45, 31, 23, 12, 2, 6
2018/9/7, 26, 44, 22, 12, 2, 9
2018/9/8, 26, 50, 20, 13, 2, 12
2018/9/9, 60, 49, 22, 12, 2, 14
2018/9/10, 67, 60, 23, 14, 3, 15
2018/9/11, 80, 50, 20, 16, 2, 8
2018/9/12, 57, 46, 23, 14, 4, 9
2018/9/13, 44, 55, 21, 11, 2, 9
2018/9/14, 42, 56, 22, 11, 2, 10
2018/9/15, 62, 34, 16, 9, 1, 6
2018/9/16, 48, 21, 20, 13, 2, 8
2018/9/17, 37, 15, 15, 10, 2, 7
2018/9/18, 32, 8, 21, 7, 1, 7
2018/9/19, 22, 11, 17, 11, 2, 10
2018/9/20, 11, 20, 14, 16, 7, 20
2018/9/21, 34, 31, 17, 11, 2, 17
2018/9/22, 65, 15, 19, 8, 2, 7
2018/9/23, 21, 29, 22, 7, 2, 10
2018/9/24, 56, 20, 21, 10, 2, 7
2018/9/25, 20, 30, 18, 12, 2, 8
2018/9/26, 29, 41, 18, 13, 2, 9
2018/9/27, 56, 29, 24, 11, 4, 12
2018/9/28, 45, 14, 16, 8, 1, 6
2018/9/29, 17, 8, 19, 5, 1, 5
2018/9/30, 8, 8, 19, 5, 1, 5
2018/10/1, 5, 10, 21, 3, 1, 5
2018/4/2, 33, 38, , , , 
2018/4/3, 34, 50, , , , 
2018/4/4, 38, 60, , , , 
2018/4/5, 76, 48, , , , 
2018/4/6, 43, 43, , , , 
2018/4/7, 26, 46, , , , 
2018/4/8, 36, 35, , , , 
2018/4/9, 28, 40, , , , 
2018/4/10, 27, 20, , , , 
2018/4/11, 12, 9, , , , 
2018/4/12, 5, 15, , , , 
2018/4/13, 15, 31, , , , 
2018/4/14, 41, 34, , , , 
2018/4/15, 50, 40, , , , 
2018/4/16, 77, 52, , , , 
2018/4/17, 77, 34, , , , 
2018/4/18, 44, 35, , , , 
2018/4/19, 37, 52, , , , 
2018/4/20, 66, 60, , , , 
2018/4/21, 92, 48, , , , 
2018/4/22, 72, 42, , , , 
2018/4/23, 77, 30, , , , 
2018/4/24, 35, 54, , , , 
2018/4/25, 61, 69, , , , 
2018/4/26, 121, 60, , , , 
2018/4/27, 98, 31, , , , 
2018/4/28, 25, 39, , , , 
2018/4/29, 69, 43, , , , 
2018/4/30, 93, 33, , , , 
2018/5/1, 64, 36, , , , 
2018/5/2, 71, 38, , , , 
2018/5/3, 50, 45, , , , 
2018/5/4, 58, 42, , , , 
2018/5/5, 46, 49, , , , 
2018/5/6, 88, 26, , , , 
2018/5/7, 53, 30, , , , 
2018/5/8, 27, 44, , , , 
2018/5/9, 96, 32, , , , 
2018/5/10, 62, 59, , , , 
2018/5/11, 109, 66, , , , 
2018/5/12, 147, 56, , , , 
2018/5/13, 134, 24, , , , 
2018/5/14, 66, 20, , , , 
2018/5/15, 24, 29, 8, 46, 5, 9
2018/5/16, 55, 50, 4, 51, 6, 16
2018/5/17, 82, 60, 16, 33, 6, 16
2018/5/18, 106, 52, 25, 29, 9, 17
2018/5/19, 129, 40, 15, 32, 4, 19
2018/5/20, 71, 42, 21, 24, 5, 11
2018/5/21, 94, 23, 20, 25, 3, 14
2018/5/22, 48, 36, 21, 37, 6, 44
2018/5/23, 64, 55, 13, 48, 5, 25
2018/5/24, 100, 80, 15, 48, 8, 30
2018/5/25, 141, 92, 16, 52, 8, 24
2018/5/26, 171, 76, 11, 36, 5, 19
2018/5/27, 164, 45, 20, 30, 4, 21
2018/5/28, 108, 43, 4, 32, 5, 19
2018/5/29, 98, 28, 13, 25, 4, 21
2018/5/30, 58, 43, 13, 21, 6, 23
2018/5/31, 67, 52, 11, 18, 6, 13
2018/6/1, 110, 44, 18, 26, 7, 28
2018/6/2, 69, 82, 10, 32, 5, 24
2018/6/3, 141, 84, 19, 20, 6, 33
2018/6/4, 168, 85, 5, 42, 10, 38
2018/6/5, 173, 71, 2, 52, 7, 23
2018/6/6, 161, 56, 21, 38, 8, 15
2018/6/7, 143, 38, 11, 42, 3, 20
2018/6/8, 69, 54, 6, 55, 5, 16
2018/6/9, 102, 32, 14, 32, 2, 18
2018/6/10, 79, 6, 18, 12, 1, 7
2018/6/11, 19, 7, 17, 16, 1, 9
2018/6/12, 7, 41, 10, 26, 2, 16
2018/6/13, 62, 38, 9, 30, 3, 22
2018/6/14, 76, 63, 7, 42, 5, 21
2018/6/15, 95, 77, 18, 50, 7, 37
2018/6/16, 163, 63, 11, 38, 7, 40
2018/6/17, 150, 53, 13, 31, 6, 29
2018/6/18, 108, 42, 7, 43, 5, 15
2018/6/19, 110, 30, 10, 37, 7, 18
2018/6/20, 74, 39, 8, 47, 8, 26
2018/6/21, 65, 66, 11, 41, 12, 24
2018/6/22, 149, 38, 11, 37, 9, 26
2018/6/23, 87, 45, 9, 41, 8, 17
2018/6/24, 90, 50, 15, 33, 5, 21
2018/6/25, 91, 71, 8, 27, 8, 25
2018/6/26, 149, 64, 4, 42, 11, 23
2018/6/27, 146, 62, 9, 42, 12, 20
2018/6/28, 143, 49, 15, 34, 10, 21
2018/6/29, 119, 50, 9, 36, 4, 22
2018/6/30, 77, 48, 5, 28, 6, 17
2018/7/1, 107, 25, 10, 28, 2, 11
2018/1/2, 20, 28, , , , 
2018/1/3, 11, 26, , , , 
2018/1/4, 12, 19, , , , 
2018/1/5, 8, 26, , , , 
2018/1/6, 8, 40, , , , 
2018/1/7, 8, 32, , , , 
2018/1/8, 6, 21, , , , 
2018/1/9, 16, 65, , , , 
2018/1/10, 20, 45, , , , 
2018/1/11, 44, 46, , , , 
2018/1/12, 31, 49, , , , 
2018/1/13, 27, 43, , , , 
2018/1/14, 26, 30, , , , 
2018/1/15, 25, 26, , , , 
2018/1/16, 16, 33, , , , 
2018/1/17, 16, 43, , , , 
2018/1/18, 30, 42, , , , 
2018/1/19, 17, 45, , , , 
2018/1/20, 33, 33, , , , 
2018/1/21, 37, 22, , , , 
2018/1/22, 25, 33, , , , 
2018/1/23, 27, 39, , , , 
2018/1/24, 37, 47, , , , 
2018/1/25, 46, 50, , , , 
2018/1/26, 48, 46, , , , 
2018/1/27, 36, 43, , , , 
2018/1/28, 35, 31, , , , 
2018/1/29, 18, 37, , , , 
2018/1/30, 29, 52, , , , 
2018/1/31, 29, 52, , , , 
2018/2/1, 23, 61, , , , 
2018/2/2, 58, 35, , , , 
2018/2/3, 51, 34, , , , 
2018/2/4, 48, 31, , , , 
2018/2/5, 46, 25, , , , 
2018/2/6, 20, 29, , , , 
2018/2/7, 19, 32, , , , 
2018/2/8, 18, 36, , , , 
2018/2/9, 23, 52, , , , 
2018/2/10, 15, 45, , , , 
2018/2/11, 14, 32, , , , 
2018/2/12, 20, 42, , , , 
2018/2/13, 30, 54, , , , 
2018/2/14, 51, 42, , , , 
2018/2/15, 48, 41, , , , 
2018/2/16, 45, 45, , , , 
2018/2/17, 51, 39, , , , 
2018/2/18, 44, 22, , , , 
2018/2/19, 19, 27, , , , 
2018/2/20, 15, 22, , , , 
2018/2/21, 14, 24, , , , 
2018/2/22, 19, 15, , , , 
2018/2/23, 21, 17, , , , 
2018/2/24, 12, 21, 3, , , 
2018/2/25, 20, 13, 21, , , 
2018/2/26, 17, 26, 19, , , 
2018/3/3, 38, 34, , , , 
2018/3/4, 28, 24, , , , 
2018/3/5, 20, 40, , , , 
2018/3/6, 15, 59, , , , 
2018/3/7, 48, 53, , , , 
2018/3/8, 53, 46, , , , 
2018/3/9, 34, 38, , , , 
2018/3/10, 27, 24, , , , 
2018/3/11, 18, 26, , , , 
2018/3/12, 9, 36, , , , 
2018/3/13, 11, 130, , , , 
2018/3/14, 14, 62, , , , 
2018/3/15, 36, 47, , , , 
2018/3/16, 23, 44, , , , 
2018/3/17, 22, 21, , , , 
2018/3/18, 17, 9, , , , 
2018/3/19, 11, 23, , , , 
2018/3/20, 12, 36, , , , 
2018/3/21, 31, 46, , , , 
2018/3/22, 60, 31, , , , 
2018/3/23, 31, 21, , , , 
2018/3/24, 11, 18, , , , 
2018/3/25, 11, 16, , , , 
2018/3/26, 13, 26, , , , 
2018/3/27, 16, 68, , , , 
2018/3/28, 49, 57, , , , 
2018/3/29, 51, 52, , , , 
2018/3/30, 48, 43, , , , 
2018/3/31, 50, 22, , , , 
2018/4/1, 22, 30, , , , 
2017/10/2, 21, 21, , , , 
2017/10/3, 38, 16, , , , 
2017/10/4, 40, 12, , , , 
2017/10/5, 15, 13, , , , 
2017/10/6, 23, 24, , , , 
2017/10/7, 31, 26, , , , 
2017/10/8, 48, 11, , , , 
2017/10/9, 19, 9, , , , 
2017/10/10, 10, 16, , , , 
2017/10/11, 11, 23, , , , 
2017/10/12, 16, 29, , , , 
2017/10/13, 25, 34, , , , 
2017/10/14, 29, 32, , , , 
2017/10/15, 27, 33, , , , 
2017/10/16, 42, 37, , , , 
2017/10/17, 32, 32, , , , 
2017/10/18, 10, 19, , , , 
2017/10/19, 14, 27, , , , 
2017/10/20, 18, 32, , , , 
2017/10/21, 26, 27, , , , 
2017/10/22, 14, 29, , , , 
2017/10/23, 41, 34, , , , 
2017/10/24, 26, 36, , , , 
2017/10/25, 12, 37, , , , 
2017/10/26, 22, 36, , , , 
2017/10/27, 21, 24, , , , 
2017/10/28, 30, 11, , , , 
2017/10/29, 12, 9, , , , 
2017/10/30, 15, 13, , , , 
2017/10/31, 13, 25, , , , 
2017/11/1, 15, 12, , , , 
2017/11/2, 11, 8, , , , 
2017/11/3, 9, 14, , , , 
2017/11/4, 14, 16, , , , 
2017/11/5, 17, 11, , , , 
2017/11/6, 16, 15, , , , 
2017/11/7, 9, 18, , , , 
2017/11/8, 18, 24, , , , 
2017/11/9, 19, 34, , , , 
2017/11/10, 23, 33, , , , 
2017/11/11, 19, 33, , , , 
2017/11/12, 28, 25, , , , 
2017/11/13, 18, 38, , , , 
2017/11/14, 27, 30, , , , 
2017/11/15, 21, 30, , , , 
2017/11/16, 12, 35, , , , 
2017/11/17, 9, 47, , , , 
2017/11/18, 8, 39, , , , 
2017/11/19, 14, 19, , , , 
2017/11/20, 19, 30, , , , 
2017/11/21, 12, 48, , , , 
2017/11/22, 22, 42, , , , 
2017/11/24, 21, 46, , , , 
2017/11/25, 29, 28, , , , 
2017/11/26, 33, 6, , , , 
2017/11/27, 42, 21, , , , 
2017/11/28, 35, 19, , , , 
2017/11/29, 20, 34, , , , 
2017/11/30, 23, 47, , , , 
2017/12/1, 39, 44, , , , 
2017/12/2, 39, 25, , , , 
2017/12/3, 30, 17, , , , 
2017/12/4, 22, 27, , , , 
2017/12/5, 23, 27, , , , 
2017/12/6, 15, 39, , , , 
2017/12/7, 6, 45, , , , 
2017/12/8, 8, 28, , , , 
2017/12/9, 16, 29, , , , 
2017/12/10, 20, 28, , , , 
2017/12/11, 22, 26, , , , 
2017/12/12, 17, 20, , , , 
2017/12/13, 11, 25, , , , 
2017/12/14, 6, 48, , , , 
2017/12/15, 18, 49, , , , 
2017/12/16, 13, 29, , , , 
2017/12/17, 11, 23, , , , 
2017/12/18, 8, 34, , , , 
2017/12/19, 18, 64, , , , 
2017/12/20, 26, 55, , , , 
2017/12/21, 35, 40, , , , 
2017/12/22, 16, 38, , , , 
2017/12/23, 17, 32, , , , 
2017/12/24, 15, 24, , , , 
2017/12/25, 14, 16, , , , 
2017/12/26, 11, 24, , , , 
2017/12/27, 7, 25, , , , 
2017/12/28, 8, 31, , , , 
2017/12/29, 8, 30, , , , 
2017/12/30, 12, 23, , , , 
2017/12/31, 11, 26, , , , 
2018/1/1, 11, 21, , , , 
2017/7/2, 69, 37, , , , 
2017/7/3, 81, 32, , , , 
2017/7/4, 61, 20, , , , 
2017/7/5, 49, 36, , , , 
2017/7/6, 52, 62, , , , 
2017/7/7, 112, 69, , , , 
2017/7/8, 126, 55, , , , 
2017/7/9, 160, 40, , , , 
2017/7/10, 100, 25, , , , 
2017/7/11, 61, 46, , , , 
2017/7/12, 74, 50, , , , 
2017/7/13, 116, 18, , , , 
2017/7/14, 43, 16, , , , 
2017/7/15, 39, 7, , , , 
2017/7/16, 21, 28, , , , 
2017/7/17, 59, 39, , , , 
2017/7/18, 78, 51, , , , 
2017/7/19, 110, 54, , , , 
2017/7/20, 98, 69, , , , 
2017/7/21, 139, 70, , , , 
2017/7/22, 155, 50, , , , 
2017/7/23, 130, 21, , , , 
2017/7/24, 49, 38, , , , 
2017/7/25, 93, 40, , , , 
2017/7/26, 80, 55, , , , 
2017/7/27, 101, 63, , , , 
2017/7/28, 152, 46, , , , 
2017/7/29, 108, 36, , , , 
2017/7/30, 78, 40, , , , 
2017/7/31, 91, 54, , , , 
2017/8/1, 118, 91, , , , 
2017/8/2, 149, 94, , , , 
2017/8/3, 184, 59, , , , 
2017/8/4, 148, 53, , , , 
2017/8/5, 114, 35, , , , 
2017/8/6, 93, 31, , , , 
2017/8/7, 60, 33, , , , 
2017/8/8, 81, 23, , , , 
2017/8/9, 49, 19, , , , 
2017/8/10, 47, 6, , , , 
2017/8/11, 16, 8, , , , 
2017/8/12, 14, 20, , , , 
2017/8/13, 50, 10, , , , 
2017/8/14, 32, 11, , , , 
2017/8/15, 19, , , , , 
2017/8/18, 95, 31, , , , 
2017/8/19, 73, 33, , , , 
2017/8/20, 56, 44, , , , 
2017/8/21, 91, 45, , , , 
2017/8/22, 101, 54, , , , 
2017/8/23, 77, 10, , , , 
2017/8/24, 20, 13, , , , 
2017/8/25, 19, 11, , , , 
2017/8/26, 27, 21, , , , 
2017/8/27, 38, 26, , , , 
2017/8/28, 69, 9, , , , 
2017/8/29, 23, 24, , , , 
2017/8/30, 54, 39, , , , 
2017/8/31, 62, 60, , , , 
2017/9/1, 117, 17, , , , 
2017/9/2, 46, 34, , , , 
2017/9/3, 40, 38, , , , 
2017/9/4, 99, 38, , , , 
2017/9/5, 78, 53, , , , 
2017/9/6, 93, , , , , 
2017/9/11, 120, 35, , , , 
2017/9/12, 54, 39, , , , 
2017/9/13, 55, 40, , , , 
2017/9/14, 47, 29, , , , 
2017/9/15, 34, 25, , , , 
2017/9/16, 23, 34, , , , 
2017/9/17, 49, 36, , , , 
2017/9/18, 62, 20, , , , 
2017/9/19, 44, 12, , , , 
2017/9/20, 22, 19, , , , 
2017/9/21, 36, 30, , , , 
2017/9/22, 26, 33, , , , 
2017/9/23, 52, 37, , , , 
2017/9/24, 44, 28, , , , 
2017/9/25, 29, 37, , , , 
2017/9/26, 34, 48, , , , 
2017/9/27, 56, 54, , , , 
2017/9/28, 58, 57, , , , 
2017/9/29, 58, 39, , , , 
2017/9/30, 39, 18, , , , 
2017/10/1, 37, 14, , , , 
2017/4/2, 46, 26, , , , 
2017/4/3, 27, 40, , , , 
2017/4/4, 15, 49, , , , 
2017/4/5, 25, 49, , , , 
2017/4/6, 36, 62, , , , 
2017/4/7, 42, 31, , , , 
2017/4/8, 19, 20, , , , 
2017/4/9, 19, 15, , , , 
2017/4/10, 31, 30, , , , 
2017/4/12, 41, 40, , , , 
2017/4/13, 45, 35, , , , 
2017/4/14, 33, 32, , , , 
2017/4/15, 43, 33, , , , 
2017/4/16, 49, 48, , , , 
2017/4/17, 64, 55, , , , 
2017/4/18, 61, 58, , , , 
2017/4/19, 56, 40, , , , 
2017/4/20, 46, 16, , , , 
2017/4/21, 20, 23, , , , 
2017/4/22, 30, 21, , , , 
2017/4/23, 35, 26, , , , 
2017/4/24, 45, 43, , , , 
2017/4/25, 67, 39, , , , 
2017/4/26, 66, 33, , , , 
2017/4/27, 60, 36, , , , 
2017/4/28, 48, 40, , , , 
2017/4/29, 52, 46, , , , 
2017/4/30, 54, 49, , , , 
2017/5/1, 76, 35, , , , 
2017/5/2, 70, 36, , , , 
2017/5/3, 61, 30, , , , 
2017/5/4, 52, 46, , , , 
2017/5/5, 65, 52, , , , 
2017/5/6, 80, 27, , , , 
2017/5/7, 40, 16, , , , 
2017/5/8, 18, 21, , , , 
2017/5/9, 17, 37, , , , 
2017/5/10, 59, 41, , , , 
2017/5/11, 66, 26, , , , 
2017/5/12, 53, 27, , , , 
2017/5/13, 22, 33, , , , 
2017/5/14, 52, 24, , , , 
2017/5/15, 18, 32, , , , 
2017/5/16, 70, 28, , , , 
2017/5/17, 58, 25, , , , 
2017/5/18, 46, 22, , , , 
2017/5/19, 41, 37, , , , 
2017/5/20, 55, 55, , , , 
2017/5/21, 111, 50, , , , 
2017/5/22, 100, 36, , , , 
2017/5/23, 75, 45, , , , 
2017/5/24, 80, 41, , , , 
2017/5/25, 79, 89, , , , 
2017/5/26, 125, 92, , , , 
2017/5/27, 172, 86, , , , 
2017/5/28, 160, 95, , , , 
2017/5/29, 165, 93, , , , 
2017/5/30, 174, 69, , , , 
2017/5/31, 156, 57, , , , 
2017/6/1, 127, 51, , , , 
2017/6/2, 107, 48, , , , 
2017/6/3, 98, 37, , , , 
2017/6/4, 79, 31, , , , 
2017/6/5, 58, 50, , , , 
2017/6/6, 101, 39, , , , 
2017/6/7, 94, 46, , , , 
2017/6/8, 103, 46, , , , 
2017/6/9, 76, 59, , , , 
2017/6/10, 120, 45, , , , 
2017/6/11, 98, 21, , , , 
2017/6/12, 44, 33, , , , 
2017/6/13, 61, 51, , , , 
2017/6/14, 73, 63, , , , 
2017/6/15, 150, 41, , , , 
2017/6/16, 88, 15, , , , 
2017/6/17, 24, 11, , , , 
2017/6/18, 12, 43, , , , 
2017/6/19, 87, 36, , , , 
2017/6/20, 76, 55, , , , 
2017/6/21, 109, 46, , , , 
2017/6/22, 127, 14, , , , 
2017/6/23, 25, 22, , , , 
2017/6/24, 18, 36, , , , 
2017/6/25, 73, 16, , , , 
2017/6/26, 40, 10, , , , 
2017/6/27, 11, 34, , , , 
2017/6/28, 37, 55, , , , 
2017/6/29, 136, 50, , , , 
2017/6/30, 61, 71, , , , 
2017/7/1, 151, 37, , , , 
2017/1/3, 13, 21, , , , 
2017/1/4, 11, 40, , , , 
2017/1/5, 17, 39, , , , 
2017/1/6, 19, 38, , , , 
2017/1/7, 6, 26, , , , 
2017/1/8, 5, 16, , , , 
2017/1/9, 5, 23, , , , 
2017/1/10, 6, 30, , , , 
2017/1/11, 9, 35, , , , 
2017/1/12, 17, 46, , , , 
2017/1/13, 22, 31, , , , 
2017/1/14, 13, 33, , , , 
2017/1/15, 19, 28, , , , 
2017/1/16, 17, 45, , , , 
2017/1/17, 35, 63, , , , 
2017/1/18, 20, 55, , , , 
2017/1/19, 21, 55, , , , 
2017/1/20, 51, 61, , , , 
2017/1/21, 32, 51, , , , 
2017/1/22, 32, , , , , 
2017/1/26, 16, 148, , , , 
2017/1/27, 79, 138, , , , 
2017/1/28, 217, 147, , , , 
2017/1/29, 226, 96, , , , 
2017/1/30, 184, 64, , , , 
2017/1/31, 125, 49, , , , 
2017/2/1, 65, 58, , , , 
2017/2/2, 64, 50, , , , 
2017/2/3, 66, 39, , , , 
2017/2/4, 23, 30, , , , 
2017/2/5, 20, 15, , , , 
2017/2/6, 19, 28, , , , 
2017/2/7, 19, 41, , , , 
2017/2/8, 31, 34, , , , 
2017/2/9, 34, 30, , , , 
2017/2/10, 17, 34, , , , 
2017/2/11, 16, 40, , , , 
2017/2/12, 34, 28, , , , 
2017/2/13, 22, 37, , , , 
2017/2/14, 21, 42, , , , 
2017/2/15, 40, 38, , , , 
2017/2/16, 35, 29, , , , 
2017/2/17, 26, 23, , , , 
2017/2/18, 12, 25, , , , 
2017/2/19, 14, 22, , , , 
2017/2/20, 11, 29, , , , 
2017/2/21, 11, 37, , , , 
2017/2/22, 9, 37, , , , 
2017/2/23, 15, 35, , , , 
2017/2/24, 23, 43, , , , 
2017/2/25, 38, 46, , , , 
2017/2/26, 36, 33, , , , 
2017/2/27, 23, 38, , , , 
2017/2/28, 15, 32, , , , 
2017/3/1, 16, 35, , , , 
2017/3/2, 16, 25, , , , 
2017/3/3, 13, 29, , , , 
2017/3/4, 10, 31, , , , 
2017/3/5, 16, 23, , , , 
2017/3/6, 11, 29, , , , 
2017/3/7, 10, 56, , , , 
2017/3/8, 36, 63, , , , 
2017/3/9, 50, 39, , , , 
2017/3/10, 53, 21, , , , 
2017/3/11, 12, 24, , , , 
2017/3/12, 10, 19, , , , 
2017/3/13, 8, 27, , , , 
2017/3/14, 7, 38, , , , 
2017/3/15, 24, 58, , , , 
2017/3/16, 26, 67, , , , 
2017/3/17, 79, 64, , , , 
2017/3/18, 78, 59, , , , 
2017/3/19, 58, 52, , , , 
2017/3/20, 72, 47, , , , 
