date, pm25, pm10, o3, no2, so2, co
2020/8/24, 74, 37, , , , 
2020/8/25, 43, 47, , , , 
2020/8/26, 50, 28, , , , 
2020/8/27, 34, 47, , , , 
2020/8/28, 51, 42, , , , 
2020/8/29, 50, 25, 22, 12, , 5
2020/8/30, 46, 24, 27, 15, , 6
2020/8/31, 52, 75, 19, 19, , 8
2020/9/1, 79, 42, 12, 18, , 5
2020/9/2, 60, 55, 26, 20, , 7
2020/9/3, 67, 57, 71, 27, , 6
2020/9/4, 80, 68, 30, 24, , 6
2020/9/5, 112, 24, 32, 14, , 
2020/9/6, 28, , 37, 18, , 3
2020/9/8, 50, 44, 9, 19, , 1
2020/9/9, 65, 55, 28, 24, , 2
2020/9/10, 80, 61, 28, 20, , 2
2020/9/11, 72, 51, 26, 19, , 
2020/9/12, 62, 64, 32, 22, , 4
2020/9/13, 105, 43, 36, 20, , 2
2020/9/14, 67, 66, 38, 31, , 4
2020/9/15, 75, 59, 23, 17, , 
2020/9/16, 71, 59, 34, 21, , 1
2020/9/17, 78, 68, 43, 26, , 4
2020/9/18, 96, 49, 41, 16, , 4
2020/9/19, 75, 42, 48, 13, , 4
2020/9/20, 69, 46, 42, 11, , 1
2020/9/21, 45, 71, 37, 19, , 1
2020/9/22, 69, , 42, 22, , 2
2020/9/24, 61, , 34, 26, , 2
2020/9/26, 27, 21, 32, 10, , 1
2020/9/27, 35, 39, 39, 15, , 1
2020/9/28, 73, 57, 34, 23, , 3
2020/9/29, 69, 47, 26, 12, , 
2020/9/30, 59, 50, 28, 15, , 
2020/10/1, 55, 48, 29, 15, , 1
2020/4/29, 42, , , , , 
2020/4/30, 62, , , , , 
2020/5/1, 69, , , , , 
2020/5/2, 95, , , , , 
2020/5/3, 93, , , , , 
2020/5/4, 84, 70, , , , 
2020/5/5, 82, , , , , 
2020/5/8, 91, 94, , , , 
2020/5/9, 111, 73, , , , 
2020/5/10, 111, 54, , , , 
2020/5/11, 84, 63, , , , 
2020/5/12, 92, 65, , , , 
2020/5/13, 75, 82, , , , 
2020/5/14, 112, 82, , , , 
2020/5/15, 107, 82, , , , 
2020/5/16, 98, 72, , , , 
2020/5/17, 88, 60, , , , 
2020/5/18, 90, 57, , , , 
2020/5/19, 73, 53, , , , 
2020/5/20, 83, 54, , , , 
2020/5/21, 85, 38, , , , 
2020/5/22, 75, 59, , , , 
2020/5/23, 86, 70, , , , 
2020/5/24, 131, 63, , , , 
2020/5/25, 113, 71, , , , 
2020/5/26, 87, 74, , , , 
2020/5/27, 93, 56, , , , 
2020/5/28, 89, 63, , , , 
2020/5/29, 104, 73, , , , 
2020/5/30, 136, 68, , , , 
2020/5/31, 109, 71, , , , 
2020/6/1, 150, 60, , , , 
2020/6/2, 110, 72, , , , 
2020/6/3, 111, 52, , , , 
2020/6/4, 83, 54, , , , 
2020/6/5, 72, 81, , , , 
2020/6/6, 112, 80, , , , 
2020/6/7, 153, 64, , , , 
2020/6/8, 138, 78, , , , 
2020/6/9, 135, 87, , , , 
2020/6/10, 153, 87, , , , 
2020/6/11, 138, 94, , , , 
2020/6/12, 155, 66, , , , 
2020/6/13, 105, 63, , , , 
2020/6/14, 74, 68, , , , 
2020/6/15, 142, 53, , , , 
2020/6/16, 85, 76, , , , 
2020/6/17, 98, 63, , , , 
2020/6/18, 108, 79, , , , 
2020/6/19, 78, 80, , , , 
2020/6/20, 127, 58, , , , 
2020/6/21, 90, 62, , , , 
2020/6/22, 110, 62, , , , 
2020/6/23, 144, 27, , , , 
2020/6/24, 63, 17, , , , 
2020/6/25, 24, 68, , , , 
2020/6/26, 57, 74, , , , 
2020/6/27, 91, 81, , , , 
2020/6/28, 108, 79, , , , 
2020/6/29, 145, 47, , , , 
2020/6/30, 93, 54, , , , 
2020/7/1, 60, 66, , , , 
2020/1/2, 77, , , , , 
2020/1/3, 65, , , , , 
2020/1/4, 56, , , , , 
2020/1/5, 66, , , , , 
2020/1/6, 51, , , , , 
2020/1/7, 55, , , , , 
2020/1/8, 59, , , , , 
2020/1/9, 44, , , , , 
2020/1/10, 46, , , , , 
2020/1/11, 48, , , , , 
2020/1/12, 53, , , , , 
2020/1/13, 54, , , , , 
2020/1/14, 54, , , , , 
2020/1/15, 54, , , , , 
2020/1/16, 52, , , , , 
2020/1/17, 59, , , , , 
2020/1/18, 68, , , , , 
2020/1/19, 64, , , , , 
2020/1/20, 62, , , , , 
2020/1/21, 58, , , , , 
2020/1/22, 61, , , , , 
2020/1/23, 60, , , , , 
2020/1/24, 53, , , , , 
2020/1/25, 46, , , , , 
2020/1/26, 56, 38, , , , 
2020/1/27, 57, 61, , , , 
2020/1/28, 56, 80, , , , 
2020/1/29, 57, 62, , , , 
2020/1/30, 52, 62, , , , 
2020/1/31, 51, 71, , , , 
2020/2/1, 60, 62, , , , 
2020/2/2, 60, 57, , , , 
2020/2/3, 53, 62, , , , 
2020/2/4, 40, 60, , , , 
2020/2/5, 36, 70, , , , 
2020/2/6, 36, 71, , , , 
2020/2/7, 45, 69, , , , 
2020/2/8, 49, 62, , , , 
2020/2/9, 62, 59, , , , 
2020/2/10, 63, 77, , , , 
2020/2/11, 60, 77, , , , 
2020/2/12, 65, 69, , , , 
2020/2/13, 68, 66, , , , 
2020/2/14, 59, 73, , , , 
2020/2/15, 64, 66, , , , 
2020/2/16, 71, 53, , , , 
2020/2/17, 56, 52, , , , 
2020/2/18, 48, 66, , , , 
2020/2/19, 49, 73, , , , 
2020/2/20, 60, 91, , , , 
2020/2/21, 71, 76, , , , 
2020/2/22, 72, 57, , , , 
2020/2/23, 63, 48, , , , 
2020/2/24, 57, 57, , , , 
2020/2/25, 56, 60, , , , 
2020/2/26, 61, 77, , , , 
2020/2/27, 68, 85, , , , 
2020/2/28, 63, 86, , , , 
2020/2/29, 66, 74, , , , 
2020/3/1, 77, 52, , , , 
2020/3/2, 63, 61, , , , 
2020/3/3, 55, 79, , , , 
2020/3/4, 69, 70, , , , 
2020/3/5, 69, 80, , , , 
2020/3/6, 74, 92, , , , 
2020/3/7, 78, 42, , , , 
2020/3/9, 44, 60, , , , 
2020/3/10, 51, 82, , , , 
2020/3/11, 65, 79, , , , 
2020/3/12, 71, 71, , , , 
2020/3/13, 60, 61, , , , 
2020/3/14, 52, 57, , , , 
2020/3/15, 48, 54, , , , 
2020/3/16, 51, 65, , , 1, 
2020/3/18, 53, 72, , , , 
2020/3/19, 61, 67, , , , 
2020/3/20, 59, , , , , 
2019/10/2, 21, , , , , 
2019/10/3, 33, , , , , 
2019/10/4, 42, , , , , 
2019/10/5, 52, , , , , 
2019/10/6, 63, , , , , 
2019/10/7, 68, , , , , 
2019/10/8, 60, , , , , 
2019/10/9, 60, , , , , 
2019/10/10, 66, , , , , 
2019/10/11, 82, , , , , 
2019/10/12, 69, , , , , 
2019/10/13, 78, , , , , 
2019/10/14, 118, , , , , 
2019/10/15, 65, , , , , 
2019/10/16, 45, , , , , 
2019/10/17, 54, , , , , 
2019/10/18, 52, , , , , 
2019/10/19, 59, , , , , 
2019/10/20, 59, , , , , 
2019/10/21, 43, , , , , 
2019/10/22, 66, , , , , 
2019/10/23, 75, , , , , 
2019/10/24, 77, , , , , 
2019/10/25, 62, , , , , 
2019/10/26, 62, , , , , 
2019/10/27, 60, , , , , 
2019/10/28, 41, , , , , 
2019/10/29, 35, , , , , 
2019/10/30, 52, , , , , 
2019/10/31, 52, , , , , 
2019/11/1, 55, , , , , 
2019/11/2, 44, , , , , 
2019/11/3, 42, , , , , 
2019/11/4, 58, , , , , 
2019/11/5, 53, , , , , 
2019/11/6, 60, , , , , 
2019/11/7, 54, , , , , 
2019/11/8, 54, , , , , 
2019/11/9, 59, , , , , 
2019/11/10, 74, , , , , 
2019/11/11, 64, , , , , 
2019/11/12, 57, , , , , 
2019/11/13, 51, , , , , 
2019/11/14, 56, , , , , 
2019/11/15, 55, , , , , 
2019/11/16, 59, , , , , 
2019/11/17, 44, , , , , 
2019/11/18, 26, , , , , 
2019/11/19, 42, , , , , 
2019/11/20, 58, , , , , 
2019/11/21, 67, , , , , 
2019/11/22, 73, , , , , 
2019/11/23, 57, , , , , 
2019/11/24, 45, , , , , 
2019/11/25, 32, , , , , 
2019/11/26, 25, , , , , 
2019/11/27, 33, , , , , 
2019/11/28, 44, , , , , 
2019/11/29, 48, , , , , 
2019/11/30, 48, , , , , 
2019/12/1, 53, , , , , 
2019/12/2, 59, , , , , 
2019/12/3, 57, , , , , 
2019/12/4, 56, , , , , 
2019/12/5, 53, , , , , 
2019/12/6, 61, , , , , 
2019/12/7, 65, , , , , 
2019/12/8, 57, , , , , 
2019/12/9, 48, , , , , 
2019/12/10, 59, , , , , 
2019/12/11, 52, , , , , 
2019/12/12, 54, , , , , 
2019/12/13, 60, , , , , 
2019/12/14, 65, , , , , 
2019/12/15, 63, , , , , 
2019/12/16, 53, , , , , 
2019/12/17, 50, , , , , 
2019/12/18, 68, , , , , 
2019/12/19, 68, , , , , 
2019/12/20, 48, , , , , 
2019/12/21, 48, , , , , 
2019/12/22, 53, , , , , 
2019/12/23, 52, , , , , 
2019/12/24, 56, , , , , 
2019/12/25, 58, , , , , 
2019/12/26, 43, , , , , 
2019/12/27, 51, , , , , 
2019/12/28, 65, , , , , 
2019/12/29, 68, , , , , 
2019/12/30, 58, , , , , 
2019/7/2, 115, 95, , , , 
2019/7/3, 142, 100, , , , 
2019/7/4, 143, 89, , , , 
2019/7/5, 145, 117, , , , 
2019/7/6, 132, 117, , , , 
2019/7/7, 162, 77, , , , 
2019/7/8, 113, 97, , , , 
2019/7/9, 152, 79, , , , 
2019/7/10, 124, 111, , , , 
2019/7/11, 152, 114, , , , 
2019/7/12, 166, 91, , , , 
2019/7/13, 156, 107, , , , 
2019/7/14, 160, 110, , , , 
2019/7/15, 169, 105, , , , 
2019/7/16, 158, 105, , , , 
2019/7/17, 158, 105, , , , 
2019/7/18, 155, 95, , , , 
2019/7/19, 154, 119, , , , 
2019/7/20, 149, 132, , , , 
2019/7/21, 161, 61, , , , 
2019/7/22, 101, 35, , , , 
2019/7/23, 49, 74, , , , 
2019/7/24, 76, 84, , , , 
2019/7/25, 123, 75, , , , 
2019/7/26, 105, 108, , , , 
2019/7/28, 165, 98, , , , 
2019/7/29, 162, 73, , , , 
2019/7/30, 118, 90, , , , 
2019/7/31, 109, 81, , , , 
2019/8/1, 91, 56, , , , 
2019/8/2, 55, 79, , , , 
2019/8/3, 67, 114, , , , 
2019/8/4, 126, 106, , , , 
2019/8/5, 147, 89, , , , 
2019/8/6, 115, 60, , , , 
2019/8/7, 91, 55, , , , 
2019/8/8, 66, 65, , , , 
2019/8/9, 69, 82, , , , 
2019/8/10, 84, 95, , , , 
2019/8/11, 143, 58, , , , 
2019/8/12, 97, 79, , , , 
2019/8/13, 63, 120, , , , 
2019/8/14, 108, , , , , 
2019/8/15, 144, , , , , 
2019/8/16, 99, , , , , 
2019/8/17, 91, , , , , 
2019/8/18, 87, , , , , 
2019/8/19, 74, , , , , 
2019/8/20, 93, , , , , 
2019/8/21, 145, , , , , 
2019/8/22, 91, , , , , 
2019/8/23, 132, , , , , 
2019/8/24, 128, , , , , 
2019/8/25, 113, , , , , 
2019/8/26, 103, , , , , 
2019/8/27, 86, , , , , 
2019/8/28, 97, , , , , 
2019/8/29, 94, , , , , 
2019/8/30, 55, , , , , 
2019/8/31, 54, , , , , 
2019/9/1, 71, , , , , 
2019/9/2, 81, , , , , 
2019/9/4, 77, , , , , 
2019/9/5, 97, , , , , 
2019/9/6, 67, , , , , 
2019/9/7, 48, , , , , 
2019/9/8, 35, , , , , 
2019/9/9, 51, , , , , 
2019/9/10, 37, , , , , 
2019/9/11, 57, , , , , 
2019/9/12, 49, , , , , 
2019/9/13, 70, , , , , 
2019/9/14, 79, , , , , 
2019/9/15, 70, , , , , 
2019/9/16, 52, , , , , 
2019/9/17, 31, , , , , 
2019/9/18, 58, , , , , 
2019/9/19, 56, , , , , 
2019/9/20, 55, , , , , 
2019/9/21, 42, , , , , 
2019/9/22, 54, , , , , 
2019/9/23, 82, , , , , 
2019/9/24, 63, , , , , 
2019/9/25, 62, , , , , 
2019/9/26, 80, , , , , 
2019/9/27, 79, , , , , 
2019/9/28, 66, , , , , 
2019/9/29, 60, , , , , 
2019/9/30, 61, , , , , 
2019/10/1, 42, , , , , 
2019/4/2, 20, 69, , , , 
2019/4/3, 77, 75, , , , 
2019/4/4, 89, 63, , , , 
2019/4/5, 81, 65, , , , 
2019/4/6, 76, 85, , , , 
2019/4/7, 88, 76, , , , 
2019/4/8, 89, 67, , , , 
2019/4/9, 73, 59, , , , 
2019/4/10, 74, 68, , , , 
2019/4/11, 75, 87, , , , 
2019/4/12, 98, 65, , , , 
2019/4/13, 92, 69, , , , 
2019/4/14, 105, 99, , , , 
2019/4/15, 152, 84, , , , 
2019/4/16, 105, 88, , , , 
2019/4/17, 92, 86, , , , 
2019/4/18, 88, 77, , , , 
2019/4/19, 81, 52, , , , 
2019/4/20, 63, 51, , , , 
2019/4/21, 65, 48, , , , 
2019/4/22, 69, 56, , , , 
2019/4/23, 63, 65, , , , 
2019/4/24, 76, 60, , , , 
2019/4/25, 85, 56, , , , 
2019/4/26, 81, 64, , , , 
2019/4/27, 86, 77, , , , 
2019/4/28, 99, 97, , , , 
2019/4/29, 136, , , , , 
2019/5/2, 101, 95, , , , 
2019/5/3, 87, 82, , , , 
2019/5/4, 74, 56, , , , 
2019/5/5, 61, 64, , , , 
2019/5/6, 71, 80, , , , 
2019/5/7, 86, 72, , , , 
2019/5/8, 83, 60, , , , 
2019/5/9, 80, 47, , , , 
2019/5/10, 69, 72, , , , 
2019/5/11, 81, 88, , , , 
2019/5/12, 118, 109, , , , 
2019/5/13, 153, 89, , , , 
2019/5/14, 115, 113, , , , 
2019/5/15, 118, 112, , , , 
2019/5/16, 142, 80, , , , 
2019/5/17, 108, 62, , , , 
2019/5/18, 85, 51, , , , 
2019/5/19, 57, 69, , , , 
2019/5/20, 83, 68, , , , 
2019/5/21, 90, 47, , , , 
2019/5/22, 64, 85, , , , 
2019/5/23, 90, 105, , , , 
2019/5/24, 109, 149, , , , 
2019/5/25, 133, 160, , , , 
2019/5/26, 155, 77, , , , 
2019/5/27, 98, 76, , , , 
2019/5/28, 99, 84, , , , 
2019/5/29, 83, 83, , , , 
2019/5/30, 85, 43, , , , 
2019/5/31, 47, 45, , , , 
2019/6/1, 58, 84, , , , 
2019/6/2, 88, 122, , , , 
2019/6/3, 156, 104, , , , 
2019/6/4, 135, 137, , , , 
2019/6/5, 139, 139, , , , 
2019/6/6, 159, 59, , , , 
2019/6/7, 87, 67, , , , 
2019/6/8, 60, 94, , , , 
2019/6/9, 105, 109, , , , 
2019/6/10, 157, 107, , , , 
2019/6/11, 145, 128, , , , 
2019/6/12, 157, 74, , , , 
2019/6/13, 97, 38, , , , 
2019/6/14, 50, 33, , , , 
2019/6/15, 54, 28, , , , 
2019/6/16, 49, 61, , , , 
2019/6/17, 77, 75, , , , 
2019/6/18, 108, 79, , , , 
2019/6/19, 84, 124, , , , 
2019/6/20, 140, 117, , , , 
2019/6/21, 152, 85, , , , 
2019/6/22, 100, 128, , , , 
2019/6/23, 166, 124, , , , 
2019/6/24, 169, 73, , , , 
2019/6/25, 134, 55, , , , 
2019/6/26, 67, 94, , , , 
2019/6/27, 122, 107, , , , 
2019/6/28, 138, 129, , , , 
2019/6/29, 160, 53, , , , 
2019/6/30, 88, 44, , , , 
2019/7/1, 62, 90, , , , 
2019/1/2, 54, 44, , , , 
2019/1/3, 48, 62, , , , 
2019/1/4, 59, 61, , , , 
2019/1/5, 73, 48, , , , 
2019/1/6, 70, 30, , , , 
2019/1/7, 50, 28, , , , 
2019/1/8, 37, 26, , , , 
2019/1/9, 34, 26, , , , 
2019/1/10, 31, 36, , , , 
2019/1/11, 35, 37, , , , 
2019/1/12, 41, 31, , , , 
2019/1/13, 38, 24, , , , 
2019/1/14, 34, 27, , , , 
2019/1/15, 35, 36, , , , 
2019/1/16, 43, 39, , , , 
2019/1/17, 47, 38, , , , 
2019/1/18, 42, 52, , , , 
2019/1/19, 52, 52, , , , 
2019/1/20, 61, 43, , , , 
2019/1/21, 57, 41, , , , 
2019/1/22, 55, 46, , , , 
2019/1/23, 52, 50, , , , 
2019/1/24, 58, 56, , , , 
2019/1/25, 64, 57, , , , 
2019/1/26, 65, 58, , , , 
2019/1/27, 69, 53, , , , 
2019/1/28, 61, 56, , , , 
2019/1/29, 61, 55, , , , 
2019/1/30, 61, 57, , , , 
2019/1/31, 58, 58, , , , 
2019/2/1, 60, 53, , , , 
2019/2/2, 62, 56, , , , 
2019/2/3, 72, 57, , , , 
2019/2/4, 60, 63, , , , 
2019/2/5, 56, 71, , , , 
2019/2/6, 63, 75, , , , 
2019/2/7, 65, 75, , , , 
2019/2/8, 69, 70, , , , 
2019/2/9, 66, 67, , , , 
2019/2/10, 59, 58, , , , 
2019/2/11, 58, 42, , , , 
2019/2/12, 51, 41, , , , 
2019/2/13, 47, 33, , , , 
2019/2/14, 43, 47, , , , 
2019/2/15, 53, 56, , , , 
2019/2/16, 71, 40, , , , 
2019/2/17, 64, 32, , , , 
2019/2/18, 56, 45, , , , 
2019/2/19, 59, 45, , , , 
2019/2/20, 65, 43, , , , 
2019/2/21, 65, 33, , , , 
2019/2/22, 56, 32, , , , 
2019/2/23, 46, 32, , , , 
2019/2/24, 46, 28, , , , 
2019/2/25, 38, 37, , , , 
2019/2/26, 41, 40, , , , 
2019/2/27, 49, 49, , , , 
2019/2/28, 62, 52, , , , 
2019/3/1, 64, 48, , , , 
2019/3/2, 61, 48, , , , 
2019/3/3, 65, 34, , , , 
2019/3/4, 58, 32, , , , 
2019/3/5, 46, 44, , , , 
2019/3/6, 55, 51, , , , 
2019/3/7, 59, 43, , , , 
2019/3/8, 49, 35, , , , 
2019/3/9, 38, 34, , , , 
2019/3/10, 51, 28, , , , 
2019/3/11, 48, 32, , , , 
2019/3/12, 43, 44, , , , 
2019/3/13, 56, 59, , , , 
2019/3/14, 66, 60, , , , 
2019/3/15, 66, 57, , , , 
2019/3/16, 58, 51, , , , 
2019/3/17, 56, 53, , , , 
2019/3/18, 57, 62, , , , 
2019/3/19, 58, 62, , , , 
2019/3/20, 50, 60, , , , 
2019/3/21, 52, 68, , , , 
2019/3/22, 78, 67, , , , 
2019/3/23, 86, 70, , , , 
2019/3/24, 84, 64, , , , 
2019/3/25, 75, 57, 22, 25, , 5
2019/3/26, 64, 61, 30, 34, , 7
2019/3/27, 69, 66, 24, 31, , 7
2019/3/28, 72, 51, 24, 28, , 5
2019/3/29, 67, 12, 25, 43, , 11
2019/3/30, 35, 2, 12, 54, , 14
2019/3/31, 12, 8, 11, 22, , 7
2019/4/1, 18, 22, , , , 
2018/10/2, 33, 40, , , , 
2018/10/3, 56, 48, , , , 
2018/10/4, 63, 60, , , , 
2018/10/5, 72, 70, , , , 
2018/10/6, 76, 71, , , , 
2018/10/7, 78, 64, , , , 
2018/10/8, 70, 61, , , , 
2018/10/9, 55, 66, , , , 
2018/10/10, 44, 73, , , , 
2018/10/11, 61, 136, , , , 
2018/10/12, 67, 102, , , , 
2018/10/13, 54, 31, , , , 
2018/10/14, 57, 31, , , , 
2018/10/15, 60, 35, , , , 
2018/10/16, 57, 32, , , , 
2018/10/17, 41, 34, , , , 
2018/10/18, 52, 30, , , , 
2018/10/19, 40, 40, , , , 
2018/10/20, 41, 37, , , , 
2018/10/21, 43, 32, , , , 
2018/10/22, 46, 43, , , , 
2018/10/23, 49, 51, , , , 
2018/10/24, 56, 43, , , , 
2018/10/25, 52, 37, , , , 
2018/10/26, 42, 44, , , , 
2018/10/27, 53, 41, , , , 
2018/10/28, 52, 32, , , , 
2018/10/29, 41, 34, , , , 
2018/10/30, 38, 19, , , , 
2018/10/31, 23, 23, , , , 
2018/11/1, 28, 34, , , , 
2018/11/2, 41, 27, , , , 
2018/11/3, 47, 27, , , , 
2018/11/4, 38, 21, , , , 
2018/11/5, 33, 27, , , , 
2018/11/6, 29, 39, , , , 
2018/11/7, 45, 46, , , , 
2018/11/8, 52, 46, , , , 
2018/11/9, 54, 38, , , , 
2018/11/10, 47, 36, , , , 
2018/11/11, 39, 20, , , , 
2018/11/12, 27, 17, , , , 
2018/11/13, 20, 22, , , , 
2018/11/14, 29, 34, , , , 
2018/11/15, 42, 35, , , , 
2018/11/16, 38, 35, , , , 
2018/11/17, 36, 28, , , , 
2018/11/18, 46, 28, , , , 
2018/11/19, 38, 34, , , , 
2018/11/20, 38, 39, , , , 
2018/11/21, 45, 41, , , , 
2018/11/22, 38, 34, , , , 
2018/11/23, 12, 37, , , , 
2018/11/24, 9, , , , , 
2018/11/28, 9, 47, , , , 
2018/11/29, 13, 44, , , , 
2018/11/30, 12, 44, , , , 
2018/12/1, 55, 38, , , , 
2018/12/2, 55, 32, , , , 
2018/12/3, 47, 36, , , , 
2018/12/4, 52, 27, , , , 
2018/12/5, 43, 31, , , , 
2018/12/6, 43, 41, , , , 
2018/12/7, 52, 43, , , , 
2018/12/8, 57, 32, , , , 
2018/12/9, 55, 24, , , , 
2018/12/10, 37, 28, , , , 
2018/12/11, 37, 32, , , , 
2018/12/12, 40, 37, , , , 
2018/12/13, 52, 30, , , , 
2018/12/14, 35, 30, , , , 
2018/12/15, 28, 39, , , , 
2018/12/16, 40, 34, , , , 
2018/12/17, 43, 37, , , , 
2018/12/18, 41, 41, , , , 
2018/12/19, 49, 44, , , , 
2018/12/20, 56, 39, , , , 
2018/12/21, 55, 40, , , , 
2018/12/22, 51, 41, , , , 
2018/12/23, 53, 36, , , , 
2018/12/24, 60, 41, , , , 
2018/12/25, 57, 37, , , , 
2018/12/26, 55, 34, , , , 
2018/12/27, 54, 31, , , , 
2018/12/28, 41, 38, , , , 
2018/12/29, 40, 36, , , , 
2018/12/30, 52, 30, , , , 
2018/12/31, 40, , , , , 
2018/7/2, 133, 59, , , , 
2018/7/3, 103, 68, , , , 
2018/7/4, 98, 65, , , , 
2018/7/5, 86, 34, , , , 
2018/7/6, 55, 29, , , , 
2018/7/7, 45, 60, , , , 
2018/7/8, 91, 92, , , , 
2018/7/9, 140, 84, , , , 
2018/7/10, 141, 51, , , , 
2018/7/11, 85, 66, , , , 
2018/7/12, 93, 106, , , , 
2018/7/13, 152, 108, , , , 
2018/7/14, 158, 103, , , , 
2018/7/15, 156, 54, , , , 
2018/7/16, 89, 60, , , , 
2018/7/17, 100, 50, , , , 
2018/7/18, 89, 31, , , , 
2018/7/19, 54, 57, , , , 
2018/7/20, 74, 75, , , , 
2018/7/21, 100, 96, , , , 
2018/7/22, 152, 57, , , , 
2018/7/23, 112, 75, , , , 
2018/7/24, 88, 93, , , , 
2018/7/25, 149, 93, , , , 
2018/7/26, 150, 98, , , , 
2018/7/27, 157, 63, , , , 
2018/7/28, 122, 71, , , , 
2018/7/29, 110, 92, , , , 
2018/7/30, 156, 72, , , , 
2018/7/31, 127, 80, , , , 
2018/8/1, 139, 89, , , , 
2018/8/2, 150, 90, , , , 
2018/8/3, 157, 79, , , , 
2018/8/4, 136, 100, , , , 
2018/8/5, 160, 100, , , , 
2018/8/6, 162, 105, , , , 
2018/8/7, 162, 62, , , , 
2018/8/8, 101, 65, , , , 
2018/8/9, 65, 83, , , , 
2018/8/10, 115, 82, , , , 
2018/8/11, 114, 94, , , , 
2018/8/12, 154, 64, , , , 
2018/8/13, 122, 41, , , , 
2018/8/14, 75, 60, , , , 
2018/8/15, 72, 79, , , , 
2018/8/16, 110, 82, , , , 
2018/8/17, 130, 67, , , , 
2018/8/18, 97, 48, , , , 
2018/8/19, 81, 47, , , , 
2018/8/20, 73, 69, , , , 
2018/8/21, 96, 69, , , , 
2018/8/22, 102, 63, , , , 
2018/8/23, 107, 55, , , , 
2018/8/24, 117, 44, , , , 
2018/8/25, 73, 55, , , , 
2018/8/26, 85, 64, , , , 
2018/8/27, 110, 44, , , , 
2018/8/28, 81, 46, , , , 
2018/8/29, 75, 61, , , , 
2018/8/30, 101, 64, , , , 
2018/8/31, 102, 45, , , , 
2018/9/1, 81, 42, , , , 
2018/9/2, 74, 58, , , , 
2018/9/3, 99, 62, , , , 
2018/9/4, 83, 68, , , , 
2018/9/5, 89, 55, , , , 
2018/9/6, 79, 68, , , , 
2018/9/7, 106, 66, , , , 
2018/9/8, 100, 61, , , , 
2018/9/9, 90, 63, , , , 
2018/9/10, 101, 63, , , , 
2018/9/11, 101, 53, , , , 
2018/9/13, 78, 53, , , , 
2018/9/14, 75, 50, , , , 
2018/9/15, 72, 36, , , , 
2018/9/16, 71, 40, , , , 
2018/9/17, 66, 47, , , , 
2018/9/18, 66, 31, , , , 
2018/9/19, 60, 32, , , , 
2018/9/20, 37, 74, , , , 
2018/9/21, 95, 70, , , , 
2018/9/22, 117, 30, , , , 
2018/9/23, 49, 17, , , , 
2018/9/24, 26, 38, , , , 
2018/9/25, 38, 57, , , , 
2018/9/26, 72, 58, , , , 
2018/9/27, 83, 56, , , , 
2018/9/28, 69, 59, , , , 
2018/9/29, 68, 42, , , , 
2018/9/30, 34, 32, , , , 
2018/10/1, 17, 32, , , , 
2018/4/2, 60, 53, , , , 
2018/4/3, 71, 63, , , , 
2018/4/4, 83, 69, , , , 
2018/4/5, 92, 65, , , , 
2018/4/6, 89, 56, , , , 
2018/4/7, 77, 54, , , , 
2018/4/8, 70, 49, , , , 
2018/4/9, 71, 43, , , , 
2018/4/10, 63, 57, , , , 
2018/4/11, 78, 46, , , , 
2018/4/12, 65, 55, , , , 
2018/4/13, 62, 64, , , , 
2018/4/14, 81, 68, , , , 
2018/4/15, 77, 73, , , , 
2018/4/16, 105, 67, , , , 
2018/4/17, 104, 76, , , , 
2018/4/18, 114, 72, , , , 
2018/4/19, 95, 67, , , , 
2018/4/20, 86, 77, , , , 
2018/4/21, 109, 76, , , , 
2018/4/22, 119, 60, , , , 
2018/4/23, 96, 72, , , , 
2018/4/24, 92, 86, , , , 
2018/4/25, 122, 82, , , , 
2018/4/26, 114, 74, , , , 
2018/4/27, 88, 79, , , , 
2018/4/28, 83, 91, , , , 
2018/4/29, 128, 64, , , , 
2018/4/30, 100, 66, , , , 
2018/5/1, 101, 80, , , , 
2018/5/2, 146, 70, , , , 
2018/5/3, 132, 78, , , , 
2018/5/4, 112, 86, , , , 
2018/5/5, 118, 87, , , , 
2018/5/6, 140, 54, , , , 
2018/5/7, 85, 42, , , , 
2018/5/8, 64, 59, , , , 
2018/5/9, 73, 52, , , , 
2018/5/10, 83, 59, , , , 
2018/5/11, 85, 93, , , , 
2018/5/12, 115, 103, , , , 
2018/5/13, 152, 81, , , , 
2018/5/14, 153, 89, , , , 
2018/5/15, 165, 103, , , , 
2018/5/16, 163, 98, , , , 
2018/5/17, 153, 78, , , , 
2018/5/18, 101, 79, , , , 
2018/5/19, 105, 96, , , , 
2018/5/20, 135, 93, , , , 
2018/5/21, 152, 64, , , , 
2018/5/22, 103, 77, , , , 
2018/5/23, 95, 108, , , , 
2018/5/24, 133, 132, 19, 77, , 24
2018/5/25, 156, 118, 23, 78, , 19
2018/5/26, 155, 99, 18, 44, , 24
2018/5/27, 152, 116, 26, 52, , 17
2018/5/28, 172, 107, 5, 51, , 10
2018/5/29, 159, 77, 4, 38, , 5
2018/5/30, 101, 32, 1, 23, , 
2018/5/31, 55, 38, , , , 
2018/6/1, 55, 79, , , , 
2018/6/2, 91, 100, , , , 
2018/6/3, 156, 61, , , , 
2018/6/4, 109, 88, , , , 
2018/6/5, 119, 100, , , , 
2018/6/6, 154, 86, , , , 
2018/6/7, 141, 81, , , , 
2018/6/8, 95, 99, , , , 
2018/6/9, 139, 97, , , , 
2018/6/10, 150, 28, , , , 
